,id,level,name,schoolYear,creationDate,nbChild,secteur_public_prive_libe,appellation_officielle,code_postal_uai,code_commune,libelle_commune,localite_acheminement_uai,libelle_departement,libelle_region,geometry_type,coordinatesLat,coordinatesLong,lastModificationDate,coordinates,nbArchivedChildren,cacheMap
79,5f5f164d9a49ce0001c520ef,5ème,5e5,2020-2021,2020-09-14 09:05,1.0,Public,Collège Louise Michel,77515,77176,Faremoutiers,FAREMOUTIERS,Seine-et-Marne,Ile-de-France,Point,48.80232938,2.98598914,2021-02-15 14:07,"48.8023293821721,2.985989139589007",0.0,🔵 eyJpIjoiNDguODAyMzI5MzgyMTcyMSwyLjk4NTk4OTEzOTU4OTAwNyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjgwMjMyOSwibG5nIjoyLjk4NTk4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
80,5f5e09de9a49ce0001c51fc2,6ème,6eme2,2020-2021,2020-09-13 14:00,1.0,Public,Lycée polyvalent Marie Laurencin,91542,91386,Mennecy,MENNECY CEDEX,Essonne,Ile-de-France,Point,48.56364096,2.43898685,2021-02-15 14:07,"48.56364095731311,2.4389868504421823",0.0,🔵 eyJpIjoiNDguNTYzNjQwOTU3MzEzMTEsMi40Mzg5ODY4NTA0NDIxODIzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguNTYzNjQxLCJsbmciOjIuNDM4OTg3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
81,5f6222c156b4470001cdf9d2,CM1,Bleu,2020-2021,2020-09-16 16:35,0.0,Privé,Ecole primaire privée Montalembert,94130,94052,Nogent-sur-Marne,NOGENT SUR MARNE,Val-de-Marne,Ile-de-France,Point,48.83838513,2.4717342,2021-02-15 14:07,"48.838385133041655,2.47173419509261",0.0,🔵 eyJpIjoiNDguODM4Mzg1MTMzMDQxNjU1LDIuNDcxNzM0MTk1MDkyNjEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC44MzgzODUsImxuZyI6Mi40NzE3MzQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
82,5f620ca556b4470001cdf918,CM2,ecole primaires cerisiers,2020-2021,2020-09-16 15:01,1.0,Public,Ecole primaire,89320,89066,Cerisiers,CERISIERS,Yonne,Bourgogne-Franche-Comté,Point,48.11083118,3.55846854,2021-02-15 14:07,"48.11083117601245,3.558468539083498",0.0,🔵 eyJpIjoiNDguMTEwODMxMTc2MDEyNDUsMy41NTg0Njg1MzkwODM0OTgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC4xMTA4MzEsImxuZyI6My41NTg0NjksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
83,5f620c0db4d48f0001db5a27,2nde,seconde11,2020-2021,2020-09-16 14:58,1.0,Public,Lycée général et technologique Catherine et Raymond Janot - Lycée des métiers,89090,89387,Sens,SENS CEDEX,Yonne,Bourgogne-Franche-Comté,Point,48.20218293,3.30594446,2021-02-15 14:07,"48.202182931921314,3.3059444622940464",0.0,🔵 eyJpIjoiNDguMjAyMTgyOTMxOTIxMzE0LDMuMzA1OTQ0NDYyMjk0MDQ2NCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjIwMjE4MywibG5nIjozLjMwNTk0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
84,5f6233e2b4d48f0001db5b58,3ème,31,2020-2021,2020-09-16 17:48,1.0,Privé,Collège privé Notre-Dame,78480,78642,Verneuil-sur-Seine,VERNEUIL SUR SEINE,Yvelines,Ile-de-France,Point,48.98370519,1.97395208,2021-02-15 14:07,"48.983705193778945,1.9739520801052945",0.0,🔵 eyJpIjoiNDguOTgzNzA1MTkzNzc4OTQ1LDEuOTczOTUyMDgwMTA1Mjk0NSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljk4MzcwNSwibG5nIjoxLjk3Mzk1MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
85,5f5f14789a49ce0001c520d6,CM1,$level,2020-2021,2020-09-14 08:58,0.0,Public,Ecole élémentaire,77120,77281,Mauperthuis,MAUPERTHUIS,Seine-et-Marne,Ile-de-France,Point,48.76961492,3.03730123,2021-02-15 14:07,"48.76961492356498,3.037301234196542",0.0,🔵 eyJpIjoiNDguNzY5NjE0OTIzNTY0OTgsMy4wMzczMDEyMzQxOTY1NDIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC43Njk2MTUsImxuZyI6My4wMzczMDEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
86,5f6265f2b4d48f0001db5c18,5ème,5d ,2020-2021,2020-09-16 21:22,1.0,Public,Collège Le Tertre,88203,88383,Remiremont,REMIREMONT CEDEX,Vosges,Grand Est,Point,48.01890384,6.59021183,2021-02-15 14:07,"48.018903844548355,6.590211834300706",0.0,🔵 eyJpIjoiNDguMDE4OTAzODQ0NTQ4MzU1LDYuNTkwMjExODM0MzAwNzA2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguMDE4OTA0LCJsbmciOjYuNTkwMjEyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
87,5f6307198001bd00012c9257,CM1,A,2020-2021,2020-09-17 08:50,0.0,Public,E.E.PU ST ISAURE 18 rue Saint Isaure,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89415394,2.34442731,2021-02-15 14:07,"48.89415394304765,2.34442731129068",0.0,🔵 eyJpIjoiNDguODk0MTUzOTQzMDQ3NjUsMi4zNDQ0MjczMTEyOTA2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg5NDE1NCwibG5nIjoyLjM0NDQyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
88,5f625e41b4d48f0001db5bbe,Grande section,Mme Salvatico,2020-2021,2020-09-16 20:49,1.0,Public,Ecole maternelle Le Petit Prince,83240,83036,Cavalaire-sur-Mer,CAVALAIRE SUR MER,Var,Provence-Alpes-Côte d'Azur,Point,43.1749154,6.52691703,2021-02-15 14:07,"43.17491540357271,6.526917025498412",0.0,🔵 eyJpIjoiNDMuMTc0OTE1NDAzNTcyNzEsNi41MjY5MTcwMjU0OTg0MTIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4xNzQ5MTUsImxuZyI6Ni41MjY5MTcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
89,5f6222dcb4d48f0001db5b08,CM1,CM1 Bleu,2020-2021,2020-09-16 16:36,3.0,Privé,Ecole primaire privée Montalembert,94130,94052,Nogent-sur-Marne,NOGENT SUR MARNE,Val-de-Marne,Ile-de-France,Point,48.83838513,2.4717342,2021-02-15 14:07,"48.838385133041655,2.47173419509261",0.0,🔵 eyJpIjoiNDguODM4Mzg1MTMzMDQxNjU1LDIuNDcxNzM0MTk1MDkyNjEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0OC44MzgzODUsImxuZyI6Mi40NzE3MzQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
90,5f6307778001bd00012c9267,CP,CPD,2020-2021,2020-09-17 08:51,1.0,Public,E.E.PU ST ISAURE 18 rue Saint Isaure,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89415394,2.34442731,2021-02-15 14:07,"48.89415394304765,2.34442731129068",0.0,🔵 eyJpIjoiNDguODk0MTUzOTQzMDQ3NjUsMi4zNDQ0MjczMTEyOTA2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg5NDE1NCwibG5nIjoyLjM0NDQyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
91,5f5e4a44217d3600011d380d,3ème,Verlaine,2020-2021,2020-09-13 18:35,1.0,Public,Collège Jean Jaurès,59630,59094,Bourbourg,BOURBOURG,Nord,Hauts-de-France,Point,50.94458061,2.20032134,2021-02-15 14:07,"50.94458060522195,2.200321337212371",0.0,🔵 eyJpIjoiNTAuOTQ0NTgwNjA1MjIxOTUsMi4yMDAzMjEzMzcyMTIzNzEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MC45NDQ1ODEsImxuZyI6Mi4yMDAzMjEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
92,5f630736722f7500016ed3a3,CM1,CM1A,2020-2021,2020-09-17 08:50,2.0,Public,E.E.PU ST ISAURE 18 rue Saint Isaure,75018,75118,Paris 18e  Arrondissement,PARIS,Paris,Ile-de-France,Point,48.89415394,2.34442731,2021-02-15 14:07,"48.89415394304765,2.34442731129068",0.0,🔵 eyJpIjoiNDguODk0MTUzOTQzMDQ3NjUsMi4zNDQ0MjczMTEyOTA2OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljg5NDE1NCwibG5nIjoyLjM0NDQyNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
93,5f6319678001bd00012c92a4,CE2,CE2 A,2020-2021,2020-09-17 10:08,1.0,Public,Ecole primaire La Roseraie,83240,83036,Cavalaire-sur-Mer,CAVALAIRE SUR MER,Var,Provence-Alpes-Côte d'Azur,Point,43.17598617,6.52393634,2021-02-15 14:07,"43.17598616994244,6.5239363426380566",0.0,🔵 eyJpIjoiNDMuMTc1OTg2MTY5OTQyNDQsNi41MjM5MzYzNDI2MzgwNTY2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDMuMTc1OTg2LCJsbmciOjYuNTIzOTM2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
94,5f634a908001bd00012c9325,CE2,$level,2020-2021,2020-09-17 13:37,0.0,Public,Ecole élémentaire publique République,92800,92062,Puteaux,PUTEAUX,Hauts-de-Seine,Ile-de-France,Point,48.88577655,2.24159088,2021-02-15 14:07,"48.885776554483456,2.241590876839382",1.0,🔵 eyJpIjoiNDguODg1Nzc2NTU0NDgzNDU2LDIuMjQxNTkwODc2ODM5MzgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODg1Nzc3LCJsbmciOjIuMjQxNTkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
95,5f61fe4e56b4470001cdf8e9,CE1,Maîtresse Julie ,2020-2021,2020-09-16 14:00,1.0,Public,Ecole élémentaire St Sulpice d'Arnoult,17250,17408,Saint-Sulpice-d'Arnoult,ST SULPICE D ARNOULT,Charente-Maritime,Nouvelle-Aquitaine,Point,45.804422,-0.84789945,2021-02-15 14:07,"45.80442199583197,-0.8478994478626356",0.0,🔵 eyJpIjoiNDUuODA0NDIxOTk1ODMxOTcsLTAuODQ3ODk5NDQ3ODYyNjM1NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ1LjgwNDQyMiwibG5nIjotMC44NDc4OTksImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
96,5f5e4a789a49ce0001c5202f,6ème,Caroll,2020-2021,2020-09-13 18:36,1.0,Public,Collège Jean Jaurès,59630,59094,Bourbourg,BOURBOURG,Nord,Hauts-de-France,Point,50.94458061,2.20032134,2021-02-15 14:07,"50.94458060522195,2.200321337212371",0.0,🔵 eyJpIjoiNTAuOTQ0NTgwNjA1MjIxOTUsMi4yMDAzMjEzMzcyMTIzNzEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo1MC45NDQ1ODEsImxuZyI6Mi4yMDAzMjEsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
97,5f634bfd8001bd00012c9350,CE2,?,2020-2021,2020-09-17 13:43,0.0,Public,Ecole élémentaire publique République,92800,92062,Puteaux,PUTEAUX,Hauts-de-Seine,Ile-de-France,Point,48.88577655,2.24159088,2021-02-15 14:07,"48.885776554483456,2.241590876839382",0.0,🔵 eyJpIjoiNDguODg1Nzc2NTU0NDgzNDU2LDIuMjQxNTkwODc2ODM5MzgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODg1Nzc3LCJsbmciOjIuMjQxNTkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
98,5f634c00722f7500016ed490,CE2,?,2020-2021,2020-09-17 13:44,0.0,Public,Ecole élémentaire publique République,92800,92062,Puteaux,PUTEAUX,Hauts-de-Seine,Ile-de-France,Point,48.88577655,2.24159088,2021-02-15 14:07,"48.885776554483456,2.241590876839382",1.0,🔵 eyJpIjoiNDguODg1Nzc2NTU0NDgzNDU2LDIuMjQxNTkwODc2ODM5MzgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODg1Nzc3LCJsbmciOjIuMjQxNTkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
99,5f63585a8001bd00012c93a6,CP,madame caspar,2020-2021,2020-09-17 14:36,1.0,Public,Ecole maternelle Musau,67500,67180,Haguenau,HAGUENAU,Bas-Rhin,Grand Est,Point,48.79958478,7.78192637,2021-02-15 14:07,"48.79958477545969,7.7819263661748215",0.0,🔵 eyJpIjoiNDguNzk5NTg0Nzc1NDU5NjksNy43ODE5MjYzNjYxNzQ4MjE1IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguNzk5NTg1LCJsbmciOjcuNzgxOTI2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
100,5f635a4b8001bd00012c93c5,3ème,A,2020-2021,2020-09-17 14:44,1.0,Public,Collège François Rabelais,28220,28103,Cloyes-les-Trois-Rivières,CLOYES LES TROIS RIVIERES,Eure-et-Loir,Centre-Val de Loire,Point,48.00417485,1.23811239,2021-02-15 14:07,"48.004174849056376,1.2381123910519405",0.0,🔵 eyJpIjoiNDguMDA0MTc0ODQ5MDU2Mzc2LDEuMjM4MTEyMzkxMDUxOTQwNSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjAwNDE3NSwibG5nIjoxLjIzODExMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
101,5f65ad0c046ca50001ad32f1,5ème,5eme C,2020-2021,2020-09-19 09:02,0.0,Public,Collège Marcel Mariotte,38870,38457,Saint-Siméon-de-Bressieux,ST SIMEON DE BRESSIEUX,Isère,Auvergne-Rhône-Alpes,Point,45.32767545,5.26819678,2021-02-15 14:07,"45.32767544843143,5.26819677706803",0.0,🔵 eyJpIjoiNDUuMzI3Njc1NDQ4NDMxNDMsNS4yNjgxOTY3NzcwNjgwMyIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ1LjMyNzY3NSwibG5nIjo1LjI2ODE5NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
102,5f65ad2ffb6eb600010f652f,CM2,mme Arnaud ,2020-2021,2020-09-19 09:03,0.0,Public,Ecole primaire,38870,38457,Saint-Siméon-de-Bressieux,ST SIMEON DE BRESSIEUX,Isère,Auvergne-Rhône-Alpes,Point,45.32794623,5.26158251,2021-02-15 14:07,"45.32794623413639,5.261582507806529",0.0,🔵 eyJpIjoiNDUuMzI3OTQ2MjM0MTM2MzksNS4yNjE1ODI1MDc4MDY1MjkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NS4zMjc5NDYsImxuZyI6NS4yNjE1ODMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
103,5f655fcffb6eb600010f64fa,Petite section,ps charenton du cher,2020-2021,2020-09-19 03:33,1.0,Public,Ecole primaire,18210,18052,Charenton-du-Cher,CHARENTON DU CHER,Cher,Centre-Val de Loire,Point,46.72960715,2.64372625,2021-02-15 14:07,"46.72960715290562,2.643726251133515",0.0,🔵 eyJpIjoiNDYuNzI5NjA3MTUyOTA1NjIsMi42NDM3MjYyNTExMzM1MTUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Ni43Mjk2MDcsImxuZyI6Mi42NDM3MjYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
104,5f644d0a722f7500016ed57b,CE2,CE2 C,2020-2021,2020-09-18 08:00,2.0,Public,Ecole élémentaire publique République,92800,92062,Puteaux,PUTEAUX,Hauts-de-Seine,Ile-de-France,Point,48.88577655,2.24159088,2021-02-15 14:07,"48.885776554483456,2.241590876839382",1.0,🔵 eyJpIjoiNDguODg1Nzc2NTU0NDgzNDU2LDIuMjQxNTkwODc2ODM5MzgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODg1Nzc3LCJsbmciOjIuMjQxNTkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
105,5f644d848001bd00012c946b,CE1,CE1 A,2020-2021,2020-09-18 08:02,2.0,Public,Ecole élémentaire publique République,92800,92062,Puteaux,PUTEAUX,Hauts-de-Seine,Ile-de-France,Point,48.88577655,2.24159088,2021-02-15 14:07,"48.885776554483456,2.241590876839382",0.0,🔵 eyJpIjoiNDguODg1Nzc2NTU0NDgzNDU2LDIuMjQxNTkwODc2ODM5MzgyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguODg1Nzc3LCJsbmciOjIuMjQxNTkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGk4NzBuOUJHSU9VVmQxQyJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRiSmxNQkpJZDFnQmNscSJ9LCJlIjowfQ==
106,5f665cfafb6eb600010f6602,6ème,B,2020-2021,2020-09-19 21:33,0.0,Public,Collège Lucie Aubrac,12240,12198,Rieupeyroux,RIEUPEYROUX,Aveyron,Occitanie,Point,44.30837707,2.23234797,2021-02-15 14:07,"44.30837706847635,2.232347973189774",0.0,🔵 eyJpIjoiNDQuMzA4Mzc3MDY4NDc2MzUsMi4yMzIzNDc5NzMxODk3NzQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC4zMDgzNzcsImxuZyI6Mi4yMzIzNDgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
107,5f665ce7046ca50001ad33ee,6ème,B,2020-2021,2020-09-19 21:32,0.0,Public,Collège Lucie Aubrac,12240,12198,Rieupeyroux,RIEUPEYROUX,Aveyron,Occitanie,Point,44.30837707,2.23234797,2021-02-15 14:07,"44.30837706847635,2.232347973189774",0.0,🔵 eyJpIjoiNDQuMzA4Mzc3MDY4NDc2MzUsMi4yMzIzNDc5NzMxODk3NzQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC4zMDgzNzcsImxuZyI6Mi4yMzIzNDgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
108,5f65bdddfb6eb600010f656b,3ème,3A,2020-2021,2020-09-19 10:14,1.0,Public,Collège les Closeaux,94150,94065,Rungis,RUNGIS,Val-de-Marne,Ile-de-France,Point,48.75194213,2.35079959,2021-02-15 14:07,"48.751942125028314,2.3507995949103235",0.0,🔵 eyJpIjoiNDguNzUxOTQyMTI1MDI4MzE0LDIuMzUwNzk5NTk0OTEwMzIzNSIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4Ljc1MTk0MiwibG5nIjoyLjM1MDgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
109,5f665d10046ca50001ad33f2,6ème,6B,2020-2021,2020-09-19 21:33,1.0,Public,Collège Lucie Aubrac,12240,12198,Rieupeyroux,RIEUPEYROUX,Aveyron,Occitanie,Point,44.30837707,2.23234797,2021-02-15 14:07,"44.30837706847635,2.232347973189774",0.0,🔵 eyJpIjoiNDQuMzA4Mzc3MDY4NDc2MzUsMi4yMzIzNDc5NzMxODk3NzQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC4zMDgzNzcsImxuZyI6Mi4yMzIzNDgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaTg3MG45QkdJT1VWZDFDIl0sImxvY2F0aW9uRmllbGRJZCI6ImZsZGJKbE1CSklkMWdCY2xxIn0sImUiOjB9
110,5f671d2cfb6eb600010f6682,CP,CP de Mme MARGONTIER,2020-2021,2020-09-20 11:13,1.0,Public,Ecole élémentaire publique Léonard de Vinci,31780,31116,Castelginest,CASTELGINEST,Haute-Garonne,Occitanie,Point,43.69381036,1.42870738,2021-02-15 14:07,"43.69381036289439,1.428707380781516",0.0,🔵 eyJpIjoiNDMuNjkzODEwMzYyODk0MzksMS40Mjg3MDczODA3ODE1MTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My42OTM4MSwibG5nIjoxLjQyODcwNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
111,5f671bf0fb6eb600010f666b,CM2,ulis,2020-2021,2020-09-20 11:08,1.0,Public,Ecole élémentaire publique Léonard de Vinci,31780,31116,Castelginest,CASTELGINEST,Haute-Garonne,Occitanie,Point,43.69381036,1.42870738,2021-02-15 14:07,"43.69381036289439,1.428707380781516",0.0,🔵 eyJpIjoiNDMuNjkzODEwMzYyODk0MzksMS40Mjg3MDczODA3ODE1MTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My42OTM4MSwibG5nIjoxLjQyODcwNywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
112,5f67c726fb6eb600010f67ad,5ème,5eme 6,2020-2021,2020-09-20 23:18,1.0,Public,Collège Rosa Parks,35000,35238,Rennes,RENNES,Ille-et-Vilaine,Bretagne,Point,48.12120185,-1.71467865,2021-02-15 14:07,"48.1212018513474,-1.7146786496809414",0.0,🔵 eyJpIjoiNDguMTIxMjAxODUxMzQ3NCwtMS43MTQ2Nzg2NDk2ODA5NDE0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDguMTIxMjAyLCJsbmciOi0xLjcxNDY3OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpODcwbjlCR0lPVVZkMUMiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkYkpsTUJKSWQxZ0JjbHEifSwiZSI6MH0=
